SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO
63.19 0.25 0.0 9.61 11.46 0.0 0.0 14.76 0.0 0.0 0.58 0.0 0.0
66.97 0.0 0.0 15.46 9.11 0.0 0.0 7.68 0.0 0.0 0.78 0.0 0.0
72.73 0.47 0.0 0.0 12.76 0.0 7.9 1.24 0.0 0.51 1.9 0.0 1.25
66.87 8.91 0.0 3.62 9.22 0.0 6.17 4.42 0.0 0.0 0.0003077 0.0 0.0
69.76 14.76 0.0 6.52 2.99 0.65 0.0 4.54 0.0 0.0 0.0002289 0.0 0.0
69.5 13.8 0.42 7.89 0.29 0.63 0.0 7.32 0.0 0.0 0.0002215 0.0 0.0
58.39 13.89 11.73 6.38 3.34 0.86 0.0 5.37 0.0 0.0 0.02 0.0 0.0
63.7 6.5 0.0 0.0 13.0 3.0 10.2 0.0 0.0 0.0 2.0 0.0 0.0
63.7 6.5 0.0 0.0 13.0 3.0 11.2 0.0 0.0 0.0 1.0 0.0 0.0
63.7 6.5 0.0 0.0 13.0 3.0 12.2 0.0 0.0 0.0 0.0 0.0 0.0
64.7 6.5 0.0 0.0 13.0 3.0 11.2 0.0 0.0 0.0 1.0 0.0 0.0
61.7 6.5 0.0 0.0 13.0 3.0 11.2 3.0 0.0 0.0 1.0 0.0 0.0
61.0 5.2 0.0 0.0 13.0 3.0 13.2 3.0 0.0 0.0 1.0 0.0 0.0
62.7 5.9 0.0 0.0 13.0 2.7 11.1 3.0 0.0 0.0 1.0 0.0 0.0
61.9 6.8 0.0 0.0 13.0 3.0 10.7 3.0 0.0 0.0 1.0 0.0 0.0
61.9 6.8 0.0 0.0 13.0 3.0 10.7 3.6 0.0 0.0 1.0 0.0 0.0
63.1 7.1 0.0 0.0 13.0 2.5 9.7 3.0 0.0 0.0 1.0 0.0 0.0
66.71 2.48 0.0 8.34 3.01 8.71 0.0 7.78 0.0 0.0 0.0 0.0 0.0
76.5 12.3 5.3 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.5 14.4 3.2 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.59 6.21 10.98 0.0 11.3 1.11 4.56 0.0 0.0 0.0 0.0 0.0 0.0
65.39 7.66 9.0 0.32 10.83 1.75 3.66 0.74 0.0 0.0 0.0 0.0 0.0
65.17 9.11 7.02 0.65 10.37 2.4 2.74 1.49 0.0 0.0 0.0 0.0 0.0
65.21 9.81 6.17 0.13 11.1 2.72 2.3 2.41 0.0 0.0 0.0 0.0 0.0
64.98 10.56 5.01 0.97 9.9 3.05 1.84 2.24 0.0 0.0 0.0 0.0 0.0
64.76 12.02 3.01 1.31 9.43 3.71 0.91 2.99 0.0 0.0 0.0 0.0 0.0
64.56 13.49 1.01 1.63 8.95 4.36 0.0 3.74 0.0 0.0 0.0 0.0 0.0
50.0 0.0 7.3 38.0 4.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
25.0 12.5 62.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
48.5 3.0 48.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
44.4 0.0 22.3 0.0 0.0 0.0 0.0 0.0 0.0 33.3 0.0 0.0 0.0
22.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0
29.4 0.0 29.4 0.0 0.0 0.0 0.0 0.0 0.0 41.2 0.0 0.0 0.0
48.98 0.0 2.0 24.45 24.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
47.26 0.0 2.01 23.57 23.66 0.0 0.0 0.0 0.0 0.0 3.5 0.0 0.0
47.85 0.0 2.03 23.86 23.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.29 4.05 0.0 1.53 0.72 8.12 0.0 15.48 0.0 0.04 0.0 0.0 0.0
67.94 4.04 0.0 0.22 0.72 8.81 0.0 16.81 0.0 0.04 0.0 0.0 0.0
66.53 2.86 0.0 3.05 0.78 8.04 0.0 16.51 0.0 0.04 0.0 0.0 0.0
68.55 3.54 0.0 2.28 0.72 7.25 0.0 15.44 0.0 0.04 0.0 0.0 0.0
66.56 2.96 0.0 3.49 1.02 7.48 0.0 15.96 0.0 0.04 0.0 0.0 0.0
19.0 4.0 32.0 0.0 0.5 3.5 4.0 0.0 0.0 0.0 1.0 0.0 36.0
10.0 4.0 28.0 0.0 0.5 0.0 2.0 0.0 0.0 6.0 0.5 0.0 48.0
10.0 3.0 28.0 0.0 0.0 1.0 2.0 0.0 0.0 6.0 3.0 0.0 47.0
10.0 4.0 28.0 0.0 0.5 1.0 2.0 0.0 0.0 6.0 0.5 0.0 48.0
15.0 4.0 23.0 0.0 0.0 1.0 2.0 0.0 0.0 6.0 1.0 0.0 48.0
8.0 4.0 28.0 0.0 0.0 1.0 2.0 0.0 0.0 5.0 5.0 0.0 47.0
8.0 5.0 28.0 0.0 0.0 2.0 2.0 0.0 0.0 3.0 5.0 0.0 47.0
8.0 4.0 30.0 0.0 0.0 1.0 2.0 0.0 0.0 3.0 5.0 0.0 47.0
10.0 4.0 28.0 0.0 0.0 1.0 2.0 0.0 0.0 3.0 5.0 0.0 47.0
65.44 0.0 7.23 6.41 9.17 0.0 0.0 1.78 0.0 7.03 0.0 0.0 0.0
68.23 0.0 8.03 4.98 10.96 0.0 0.0 1.73 0.0 4.56 0.0 0.0 0.0
68.63 0.0 9.34 9.28 10.21 0.0 0.0 1.61 0.0 0.0 0.0 0.0 0.0
65.44 0.0 7.23 6.41 9.17 0.0 0.0 1.78 0.0 7.03 0.0 0.0 0.0
68.23 0.0 8.03 4.98 10.96 0.0 0.0 1.73 0.0 4.56 0.0 0.0 0.0
68.63 0.0 9.34 9.28 10.21 0.0 0.0 1.61 0.0 0.0 0.0 0.0 0.0
74.33 6.33 0.0 0.0 0.0 2.45 0.0 16.89 0.0 0.0 0.0 0.0 0.0
75.93 4.32 0.0 0.0 0.0 3.71 0.0 16.04 0.0 0.0 0.0 0.0 0.0
73.85 5.64 0.0 0.0 0.0 4.02 0.0 16.49 0.0 0.0 0.0 0.0 0.0
72.49 3.8 0.0 0.0 0.0 6.45 0.0 17.26 0.0 0.0 0.0 0.0 0.0
72.33 11.52 0.0 0.0 0.0 0.0 0.0 16.15 0.0 0.0 0.0 0.0 0.0
70.89 12.42 0.0 0.0 0.0 0.0 0.0 16.69 0.0 0.0 0.0 0.0 0.0
73.74 11.19 0.0 0.0 0.0 0.0 0.0 15.07 0.0 0.0 0.0 0.0 0.0
52.61 0.0 32.52 0.0 0.0 0.0 9.43 0.0 0.0 2.72 0.0 0.0 0.0
52.7 0.0 32.5 7.5 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0 0.0
52.35 0.0 32.33 7.41 0.0 0.0 7.51 0.0 0.0 0.0 0.0 0.0 0.0
52.1 0.0 32.2 7.4 0.0 0.0 7.4 0.0 0.0 0.0 0.0 0.0 0.0
56.3 0.0 28.4 7.4 0.4 0.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0
56.55 0.0 28.47 5.49 0.0 0.0 9.49 0.0 0.0 0.0 0.0 0.0 0.0
56.55 0.0 28.47 9.49 0.0 0.0 5.49 0.0 0.0 0.0 0.0 0.0 0.0
72.1 0.0 0.0 0.0 3.97 1.23 19.14 1.15 0.0 0.0 0.0 0.0 0.35
72.7 0.0 0.0 0.0 3.95 0.61 19.24 1.14 0.0 0.0 0.0 0.0 0.35
68.43 3.52 2.24 0.0 7.33 1.32 13.55 0.0 0.0 0.0 1.56 0.0 0.38
66.51 2.92 0.0 0.0 8.58 0.96 15.14 3.74 0.0 0.0 1.51 0.0 0.0
66.45 0.0 5.51 7.52 12.55 0.0 0.0 5.16 0.0 0.0 0.0 0.0 0.0
66.88 0.0 5.5 7.23 12.27 0.0 0.0 5.13 0.0 0.0 0.0 0.0 0.0
67.09 0.0 5.51 7.22 12.6 0.0 0.0 4.62 0.0 0.0 0.0 0.0 0.0
67.77 0.0 3.94 5.29 12.13 0.0 0.0 5.29 0.0 3.51 0.0 0.0 0.0
68.38 0.0 2.99 5.45 12.04 0.0 0.0 5.45 0.0 4.36 0.0 0.0 0.0
68.38 0.0 2.99 5.45 12.04 0.0 0.0 5.45 0.0 5.45 0.0 0.0 0.0
67.53 0.0 3.89 4.49 11.77 0.0 0.0 6.48 0.0 3.69 0.0 0.0 0.0
67.53 0.0 3.89 5.49 11.77 0.0 0.0 6.48 0.0 4.59 0.0 0.0 0.0
68.38 0.0 2.99 4.67 12.04 0.0 0.0 5.84 0.0 4.67 0.0 0.0 0.0
69.86 5.21 0.0 14.97 3.17 3.43 0.0 0.0 0.0 1.26 0.0 0.0 0.0
67.87 5.22 0.0 15.01 2.54 2.75 0.0 0.0 0.0 1.27 3.24 0.0 0.0
68.75 0.0 0.0 16.37 1.93 6.26 0.0 0.0 0.0 1.28 3.28 0.0 0.0
63.46 0.0 7.49 6.99 11.58 0.0 0.0 7.98 0.0 0.0 0.0 0.0 0.0
64.0 0.0 7.5 7.0 11.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0
64.1 0.0 7.5 8.0 10.9 0.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0
64.0 0.0 7.5 7.7 10.8 0.0 0.0 7.5 0.0 0.0 0.0 0.0 0.0
66.32 0.0 10.3 9.47 10.23 0.0 0.0 0.49 0.0 0.22 0.0 0.0 0.0
66.92 0.0 7.13 9.79 10.2 0.0 0.0 4.37 0.0 1.45 0.004089 0.0 0.0
66.14 0.0 9.86 9.5 10.79 0.0 0.0 0.5 0.0 0.22 0.0 0.0 0.0
60.04 3.96 0.0 6.15 8.33 6.48 0.0 8.06 0.0 0.0 3.98 0.0 0.0
63.4 0.0 10.4 11.7 10.3 0.0 0.0 1.6 0.0 0.0 0.0 0.0 0.0
67.87 2.79 4.67 10.3 6.44 1.3 0.0 1.07 5.56 0.0 0.0 0.0 0.0
53.89 2.01 7.6 19.43 8.55 0.66 0.52 7.34 0.0 0.0 0.0 0.0 0.0
73.98 0.05 0.0 5.76 13.29 0.0 0.0 1.35 0.0 3.44 0.0 0.0 0.0
74.46 0.05 0.0 5.65 13.04 0.0 0.0 1.33 0.0 3.37 0.0 0.0 0.0
73.45 0.05 0.0 5.87 13.56 0.0 0.0 1.38 0.0 3.5 0.0 0.0 0.0
74.03 0.05 0.0 5.38 13.22 0.0 0.0 1.59 0.0 3.26 0.0 0.0 0.0
73.47 0.05 0.0 5.87 13.56 0.0 0.0 1.37 0.0 3.0 0.0 0.0 0.51
67.33 8.09 0.0 1.1 3.7 6.29 0.0 12.19 0.0 0.0 0.0 0.0 0.0
65.2 9.0 0.0 0.0 6.0 9.0 0.0 9.5 0.0 0.0 0.0 0.0 0.0
65.2 9.0 0.0 2.0 6.0 9.0 0.0 7.5 0.0 0.0 0.0 0.0 0.0
63.0 9.3 0.0 2.0 5.0 8.8 0.0 10.6 0.0 0.0 0.0 0.0 0.0
63.43 9.39 0.0 4.0 5.0 8.89 0.0 7.99 0.0 0.0 0.0 0.0 0.0
64.5 9.5 0.0 8.0 5.0 9.0 0.0 2.7 0.0 0.0 0.0 0.0 0.0
66.33 9.29 0.0 4.0 3.0 8.89 0.0 7.19 0.0 0.0 0.0 0.0 0.0
62.66 9.21 0.0 4.0 5.71 8.81 0.0 9.61 0.0 0.0 0.0 0.0 0.0
61.4 15.97 1.9 1.18 8.42 3.5 0.0 4.91 0.0 0.0 0.0 0.0 0.0
73.58 8.48 0.0 0.0 8.42 3.67 4.07 0.0 0.0 0.0 0.02 0.0 1.65
72.04 8.34 1.39 0.0 8.24 3.57 3.89 0.0 0.0 0.0 0.04 0.0 1.59
72.19 8.0 0.0 0.0 7.9 1.97 8.3 0.0 0.0 0.0 0.01 0.0 1.52
73.85 7.96 0.0 0.0 7.86 1.96 8.25 0.0 0.0 0.0 0.01 0.0 0.0
73.18 7.96 0.0 0.0 7.86 1.96 8.26 0.0 0.0 0.0 0.03 0.0 0.0
72.56 7.95 0.0 0.0 7.86 1.96 8.25 0.0 0.0 0.64 0.03 0.0 0.0
70.93 7.96 0.0 0.0 7.86 1.96 8.25 0.0 0.0 0.64 1.65 0.0 0.0
69.77 7.96 0.0 0.0 7.86 1.96 8.24 0.0 0.0 0.64 1.65 0.0 0.0
71.51 7.96 0.0 0.0 7.86 0.21 8.25 0.0 0.0 0.64 1.65 0.0 0.0
78.94 0.53 0.0 0.0 7.86 0.21 8.25 0.0 0.0 0.64 1.65 0.0 0.0
59.0 0.4 0.0 21.83 8.7 0.0 0.4 5.47 0.0 0.0 4.2 0.0 0.0
60.01 0.4 0.0 22.63 6.7 0.0 0.39 5.67 0.0 0.0 4.2 0.0 0.0
60.01 0.4 0.0 21.83 7.7 0.0 0.39 5.47 0.0 0.0 4.2 0.0 0.0
59.62 0.61 0.0 27.13 7.65 0.0 0.82 0.0 0.0 0.0 4.17 0.0 0.0
60.01 0.4 0.0 25.83 7.7 0.0 0.4 1.46 0.0 0.0 4.2 0.0 0.0
59.99 0.4 0.0 14.03 7.7 0.0 0.41 12.27 0.0 0.0 5.2 0.0 0.0
60.0 0.0 0.0 22.47 7.7 0.0 0.0 5.63 0.0 0.0 4.2 0.0 0.0
67.32 0.0 7.1 7.86 12.19 0.0 0.0 4.31 0.0 0.0 0.0 0.0 0.0
70.52 4.07 0.0 10.98 0.0 0.0 0.0 14.43 0.0 0.0 0.0 0.0 0.0
69.41 4.3 0.0 11.7 0.0 0.0 0.0 14.2 0.0 0.0 0.0 0.0 0.0
69.05 4.25 0.0 11.6 0.0 0.0 0.0 13.95 0.0 0.0 0.0 0.0 0.0
68.39 4.22 0.0 11.41 0.0 0.0 0.0 13.73 0.0 0.0 0.0 0.0 0.0
69.45 0.0 9.79 9.46 10.86 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0
69.68 0.0 9.79 9.23 10.86 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0
69.61 0.0 9.78 9.45 10.72 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0
69.53 0.0 9.77 9.68 10.58 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0
69.84 0.0 9.78 9.22 10.72 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0
69.76 0.0 9.77 9.45 10.58 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0
69.45 0.0 8.91 10.36 11.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.81 0.0 8.45 10.37 11.15 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0
70.23 0.0 7.98 10.37 11.15 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0
70.73 0.0 7.5 10.36 11.14 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0
71.7 0.5 0.0 0.0 14.2 0.2 9.2 0.0 0.0 0.6 1.6 0.0 0.0
58.2 17.4 1.9 2.4 12.6 1.4 0.0 3.3 0.0 0.0 0.0 0.0 0.0
54.8 14.0 1.9 2.4 9.5 1.4 0.0 6.6 0.0 0.0 3.3 0.0 3.3
67.3 13.5 0.0 0.0 10.7 2.0 0.0 6.4 0.0 0.0 0.0 0.0 0.0
62.6 12.6 0.0 4.6 8.3 2.8 0.0 6.4 0.0 0.0 0.0 0.0 0.0
64.0 13.8 0.0 1.2 8.4 2.4 0.0 4.9 0.0 0.0 2.5 0.0 0.0
61.3 10.0 0.0 8.0 12.9 4.6 0.0 0.0 0.0 1.4 0.0 0.0 0.0
63.7 8.8 0.0 7.9 12.9 3.6 0.0 0.0 0.0 1.3 0.0 0.0 0.0
74.96 4.18 0.0 0.0 12.51 0.0 8.24 0.0 0.0 0.0 0.0 0.0 0.0
69.86 5.03 0.0 0.0 14.98 0.0 10.02 0.0 0.0 0.0 0.0 0.0 0.0
73.99 12.99 0.0 0.0 8.67 4.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.99 8.64 0.0 0.0 8.66 8.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.69 16.06 1.9 2.36 8.45 3.52 0.0 3.29 0.0 0.0 0.0 0.0 0.0
68.75 0.0 9.9 9.09 10.49 0.0 0.0 1.2 0.0 0.0 0.0 0.0 0.0
69.25 0.0 9.96 7.96 10.21 0.0 0.0 2.04 0.0 0.0 0.0 0.0 0.0
73.97 8.71 0.0 0.0 8.66 0.0 8.62 0.0 0.0 0.0 0.0 0.0 0.0
68.01 0.0 11.48 8.06 10.47 0.0 0.0 0.97 0.0 0.0 0.0 0.0 0.0
67.98 0.0 10.98 10.02 11.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.97 0.0 12.03 10.03 10.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.02 13.23 0.0 0.58 10.94 2.33 0.0 5.86 0.0 0.0 0.65 0.0 0.0
66.43 13.63 0.63 0.45 10.44 2.38 0.0 5.69 0.0 0.0 0.0 0.0 0.0
71.63 14.11 0.0 0.48 5.19 0.77 0.0 7.74 0.0 0.0 0.0 0.0 0.0
71.8 13.31 0.0 0.48 5.35 1.09 0.0 7.9 0.0 0.0 0.0 0.0 0.0
68.92 14.1 8.37 0.0 8.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.45 0.0 0.0 0.0 11.83 0.0 6.06 14.66 0.0 0.0 0.0 0.0 0.0
69.53 0.0 0.0 0.0 13.45 0.0 0.0 17.02 0.0 0.0 0.0 0.0 0.0
69.69 0.0 0.0 0.0 9.98 0.0 4.0 16.33 0.0 0.0 0.0 0.0 0.0
69.33 0.0 0.0 0.0 9.92 0.0 5.98 14.77 0.0 0.0 0.0 0.0 0.0
65.13 0.0 0.0 0.0 12.4 0.0 6.04 16.43 0.0 0.0 0.0 0.0 0.0
69.96 0.0 0.0 0.0 10.6 0.0 6.03 13.41 0.0 0.0 0.0 0.0 0.0
68.01 0.0 0.0 0.0 9.88 0.0 5.95 16.16 0.0 0.0 0.0 0.0 0.0
73.07 0.0 0.0 0.0 12.92 0.0 0.0 14.01 0.0 0.0 0.0 0.0 0.0
63.3 4.2 9.2 4.7 11.4 0.0 0.0 5.3 0.0 0.0 0.0 0.0 0.0
63.3 4.2 9.2 4.7 11.4 0.0 0.0 7.1 0.0 0.0 0.0 0.0 0.0
63.3 4.2 9.2 5.6 11.4 0.0 0.0 6.2 0.0 0.0 0.0 0.0 0.0
63.3 4.2 9.2 6.5 11.4 0.0 0.0 5.3 0.0 0.0 0.0 0.0 0.0
63.35 4.2 9.2 4.7 11.4 1.8 0.0 5.3 0.0 0.0 0.0 0.0 0.0
63.35 3.2 9.2 5.7 11.4 1.8 0.0 5.3 0.0 0.0 0.0 0.0 0.0
63.35 3.2 9.2 4.7 11.4 1.8 0.0 6.3 0.0 0.0 0.0 0.0 0.0
63.35 2.2 9.2 4.7 11.4 1.8 0.0 7.3 0.0 0.0 0.0 0.0 0.0
63.35 3.5 9.2 5.17 11.4 1.5 0.0 5.83 0.0 0.0 0.0 0.0 0.0
63.35 2.8 9.2 5.64 11.4 1.2 0.0 6.36 0.0 0.0 0.0 0.0 0.0
73.97 7.18 0.0 0.0 5.7 3.54 3.52 5.98 0.0 0.0 0.0 0.0 0.0
73.89 7.18 2.97 0.0 5.72 3.6 3.57 2.96 0.0 0.0 0.0 0.0 0.0
55.07 8.9 19.8 0.0 16.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.59 11.03 19.63 0.0 14.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.38 13.18 19.55 0.0 10.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
52.6 13.3 19.74 0.0 12.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
48.94 13.24 25.54 0.0 10.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
47.82 14.35 25.55 0.0 10.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.79 8.23 12.82 7.96 3.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.12 13.2 0.0 11.48 0.84 0.02 0.0 0.0 0.0 0.003547 0.007565 0.0 0.0
75.39 12.75 0.0 10.75 0.83 0.02 0.0 0.0 0.0 0.003705 0.007565 0.0 0.0
74.98 12.84 0.0 11.02 0.81 0.01 0.0 0.0 0.0 0.003191 0.0 0.0 0.0
61.94 3.02 0.0 11.0 11.98 0.0 0.0 12.06 0.0 0.0 0.0 0.0 0.0
63.96 1.01 0.0 11.0 11.98 0.0 0.0 12.05 0.0 0.0 0.0 0.0 0.0
61.97 0.0 0.0 11.07 11.99 3.03 0.0 11.94 0.0 0.0 0.0 0.0 0.0
60.98 5.03 0.0 9.33 11.98 0.0 0.0 12.68 0.0 0.0 0.0 0.0 0.0
67.39 4.99 0.0 0.0 11.52 0.0 0.0 16.1 0.0 0.0 0.0 0.0 0.0
59.82 5.04 0.0 0.0 11.14 0.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0
65.14 2.05 0.0 6.34 11.64 3.03 0.0 11.8 0.0 0.0 0.0 0.0 0.0
60.61 2.0 0.0 3.09 11.34 3.02 0.0 19.94 0.0 0.0 0.0 0.0 0.0
64.53 2.03 0.0 8.4 10.35 3.0 0.0 11.69 0.0 0.0 0.0 0.0 0.0
60.9 8.41 0.0 6.97 9.01 2.07 0.0 9.69 0.0 2.42 0.0 0.0 0.0
62.09 0.0 0.0 0.0 12.98 0.0 4.03 20.9 0.0 0.0 0.0 0.0 0.0
69.41 0.0 0.0 0.0 14.89 0.0 0.74 14.96 0.0 0.0 0.0 0.0 0.0
64.94 0.0 0.0 0.0 14.3 0.0 0.72 20.04 0.0 0.0 0.0 0.0 0.0
68.39 0.0 0.0 0.0 14.06 0.0 2.81 14.74 0.0 0.0 0.0 0.0 0.0
65.64 0.0 0.0 0.0 17.47 0.0 4.26 12.63 0.0 0.0 0.0 0.0 0.0
65.32 0.0 0.0 0.0 13.96 0.0 0.72 20.0 0.0 0.0 0.0 0.0 0.0
66.59 0.0 0.0 0.0 14.76 0.0 1.46 17.19 0.0 0.0 0.0 0.0 0.0
50.0 5.0 20.0 0.0 12.0 5.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0
52.4 4.8 23.8 0.0 9.5 9.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 5.0 15.0 0.0 10.0 5.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0
60.0 5.0 20.0 0.0 10.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 12.5 5.0 0.0 2.5 5.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0
65.0 10.0 5.0 0.0 5.0 5.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0
65.0 10.0 5.0 5.0 5.0 5.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0
65.0 3.0 5.0 5.0 5.0 4.0 8.0 5.0 0.0 0.0 0.0 0.0 0.0
65.0 1.0 5.0 5.0 5.0 6.0 8.0 5.0 0.0 0.0 0.0 0.0 0.0
65.0 11.0 5.0 5.0 5.0 4.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0
64.97 14.38 2.34 0.05 9.0 3.48 0.0 5.49 0.0 0.0 0.0 0.0 0.0
65.88 13.91 0.63 0.57 10.27 2.45 0.0 5.86 0.0 0.0 0.01 0.0 0.0
71.16 4.43 0.0 11.09 4.1 0.13 0.0 9.04 0.0 0.0 0.0 0.0 0.0
69.79 5.4 0.0 13.65 3.58 0.13 0.0 7.41 0.0 0.0 0.0 0.0 0.0
70.18 3.76 0.0 14.93 3.7 0.13 0.0 7.26 0.0 0.0 0.0 0.0 0.0
65.27 4.73 0.0 18.71 5.74 0.19 0.0 5.3 0.0 0.0 0.0 0.0 0.0
66.37 3.07 0.0 18.05 5.42 1.76 0.0 5.33 0.0 0.0 0.0 0.0 0.0
66.37 3.27 0.0 18.29 5.48 1.5 0.0 5.03 0.0 0.0 0.0 0.0 0.0
65.67 2.97 0.0 18.06 5.42 2.02 0.0 5.78 0.0 0.0 0.0 0.0 0.0
65.55 3.76 0.0 18.48 4.88 1.5 0.0 5.48 0.0 0.0 0.0 0.0 0.0
65.88 4.82 0.0 18.28 5.63 0.19 0.0 5.15 0.0 0.0 0.0 0.0 0.0
52.5 14.9 0.0 7.7 13.68 4.87 0.0 5.93 0.0 0.0 0.17 0.0 0.0
51.27 13.22 0.0 10.52 15.49 1.46 0.0 7.64 0.0 0.0 0.16 0.0 0.0
53.12 12.42 0.0 9.78 15.82 3.55 0.0 4.98 0.0 0.0 0.17 0.0 0.0
53.66 14.81 0.0 8.84 15.71 2.99 0.0 3.66 0.0 0.0 0.17 0.0 0.0
55.74 0.0 0.0 0.0 22.68 0.0 0.0 21.58 0.0 0.0 0.0 0.0 0.0
54.5 0.0 0.0 0.0 22.0 0.0 0.0 20.2 0.0 0.0 3.3 0.0 0.0
50.9 0.0 0.0 0.0 20.6 0.0 0.0 21.9 0.0 0.0 6.6 0.0 0.0
49.2 0.0 0.0 0.0 19.8 0.0 0.0 21.0 0.0 0.0 10.0 0.0 0.0
47.2 0.0 0.0 0.0 19.1 0.0 0.0 20.1 0.0 0.0 13.6 0.0 0.0
66.6 16.7 0.0 0.0 0.0 0.0 16.7 0.0 0.0 0.0 0.0 0.0 0.0
66.6 16.7 0.0 0.0 0.0 16.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.6 0.0 0.0 0.0 0.0 16.7 16.7 0.0 0.0 0.0 0.0 0.0 0.0
70.4 6.8 22.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.38 0.0 0.0 0.0 0.0 0.0 0.0 49.62 0.0 0.0 0.0 0.0 0.0
51.07 0.0 0.0 14.08 0.0 0.0 0.0 34.85 0.0 0.0 0.0 0.0 0.0
49.6 0.0 0.0 36.32 0.0 0.0 0.0 14.08 0.0 0.0 0.0 0.0 0.0
50.42 0.0 0.0 49.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.92 0.0 0.0 0.0 0.0 8.39 0.0 25.69 0.0 0.0 0.0 0.0 0.0
67.17 0.0 0.0 0.0 0.0 17.64 0.0 15.19 0.0 0.0 0.0 0.0 0.0
65.44 0.0 0.0 0.0 0.0 22.88 0.0 11.68 0.0 0.0 0.0 0.0 0.0
69.61 0.0 0.0 0.0 0.0 30.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 15.0 0.0 6.25 0.0 0.0 0.0 3.75 0.0 0.0 0.0 0.0 0.0
75.0 15.0 0.0 4.5 0.0 0.0 0.0 5.5 0.0 0.0 0.0 0.0 0.0
75.0 15.0 0.0 3.75 0.0 0.0 0.0 6.25 0.0 0.0 0.0 0.0 0.0
75.0 15.0 0.0 3.0 0.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 20.0 0.0 7.5 0.0 2.5 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 20.0 0.0 5.0 0.0 5.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 20.0 0.0 4.5 0.0 5.5 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 20.0 0.0 3.75 0.0 6.25 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 20.0 0.0 2.5 0.0 7.5 0.0 0.0 0.0
65.0 0.0 0.0 10.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 0.0 0.0 7.5 0.0 25.0 0.0 2.5 0.0 0.0 0.0 0.0 0.0
