SiO2 Al2O3 CaO Na2O MgO B2O3 Li2O GeO2 K2O P2O5 BaO
61.29 9.28 13.19 0.98 15.26 0.0 0.0 0.0 0.0 0.0 0.0
61.46 9.3 13.23 0.0 15.31 0.0 0.0 0.0 0.32 0.0 0.0
60.67 9.55 14.04 0.0 15.09 0.0 0.0 0.0 0.65 0.0 0.0
72.19 11.36 5.22 0.0 4.73 1.55 0.0 0.0 0.0 0.0 2.95
72.39 11.74 5.34 0.0 5.14 0.0 0.0 0.0 0.0 0.0 4.02
74.05 12.03 4.73 0.0 4.34 0.0 0.0 0.0 0.0 0.0 3.53
71.96 12.02 5.23 0.0 4.98 0.0 0.0 0.0 0.0 0.0 3.49
72.5 11.87 5.33 0.0 4.91 0.0 0.0 0.0 0.0 0.0 3.87
65.3 12.48 2.35 16.07 1.64 0.47 0.0 0.0 1.47 0.0 0.0
64.38 11.94 1.16 15.76 4.69 0.47 0.0 0.0 1.38 0.0 0.0
65.73 11.47 0.0 15.82 4.84 0.47 0.0 0.0 1.45 0.0 0.0
62.75 13.39 0.0 16.26 6.45 0.93 0.0 0.0 0.0 0.0 0.0
61.7 13.39 0.0 17.31 6.45 0.93 0.0 0.0 0.0 0.0 0.0
66.6 13.51 0.0 16.41 3.26 0.0 0.0 0.0 0.0 0.0 0.0
64.65 13.54 0.0 17.39 3.26 0.94 0.0 0.0 0.0 0.0 0.0
63.65 9.52 13.9 0.05 9.6 0.0 1.5 0.0 0.06 0.0 0.0
64.72 11.15 8.66 0.2 11.52 0.0 1.33 0.0 0.06 0.0 0.0
66.56 9.41 6.45 0.19 13.2 0.0 1.55 0.0 0.06 0.0 0.0
62.31 10.64 7.12 0.17 16.93 0.0 0.93 0.0 0.07 0.0 0.0
66.88 13.82 1.17 0.02 16.36 0.0 0.0 0.0 0.08 0.0 0.0
63.11 11.33 6.11 0.04 15.94 0.0 1.67 0.0 0.07 0.0 0.0
65.66 9.91 4.91 0.04 16.49 0.0 1.65 0.0 0.06 0.0 0.0
76.11 0.0 0.0 0.0 0.0 5.27 0.0 0.0 13.25 0.0 5.27
76.11 0.0 0.0 0.0 0.0 5.27 0.0 0.0 13.25 0.0 2.64
76.11 0.0 0.0 1.0 0.0 5.27 0.0 0.0 12.25 0.0 5.27
74.11 2.0 2.64 0.0 0.0 5.26 0.0 0.0 13.25 0.0 0.0
62.21 8.23 8.88 0.0 3.56 16.32 0.0 0.0 0.0 0.0 0.0
60.86 7.17 11.31 0.0 3.01 16.05 0.0 0.0 0.0 0.0 0.0
64.63 7.49 8.18 0.0 2.2 16.29 0.0 0.0 0.0 0.0 0.0
63.04 7.34 7.59 0.0 4.62 16.0 0.0 0.0 0.0 0.0 0.0
61.15 9.32 9.62 0.0 2.57 15.94 0.0 0.0 0.0 0.0 0.0
66.0 9.0 0.0 15.0 8.0 0.0 0.0 0.0 2.0 0.0 0.0
64.3 11.5 0.1 14.9 0.0 9.0 0.0 0.0 0.0 0.0 0.1
66.6 12.5 0.0 16.6 0.0 4.2 0.1 0.0 0.0 0.0 0.0
60.85 9.27 16.52 0.66 10.75 0.0 1.25 0.0 0.06 0.0 0.0
59.34 15.96 0.04 15.89 2.51 2.59 0.0 0.0 0.04 3.53 0.0
59.48 14.38 0.0 15.48 2.89 0.0 0.0 0.0 0.0 5.67 0.0
83.15 1.54 0.02 3.53 0.0 11.32 0.0 0.0 0.42 0.0 0.008093
73.5 0.86 11.06 14.33 0.12 0.0 0.0 0.0 0.006402 0.0 0.003933
59.96 11.91 16.02 11.91 0.2 0.0 0.0 0.0 0.0 0.0 0.0
60.12 12.02 12.73 11.92 3.21 0.0 0.0 0.0 0.0 0.0 0.0
59.96 12.01 9.61 11.81 6.61 0.0 0.0 0.0 0.0 0.0 0.0
60.26 12.01 7.91 11.91 7.91 0.0 0.0 0.0 0.0 0.0 0.0
59.73 11.92 6.51 11.82 10.02 0.0 0.0 0.0 0.0 0.0 0.0
60.27 12.01 3.2 11.91 12.61 0.0 0.0 0.0 0.0 0.0 0.0
59.73 11.92 0.1 11.82 16.43 0.0 0.0 0.0 0.0 0.0 0.0
60.18 15.95 6.42 15.85 0.0 0.0 1.6 0.0 0.0 0.0 0.0
59.98 15.95 4.91 15.95 0.0 0.0 3.21 0.0 0.0 0.0 0.0
60.15 15.92 3.2 15.92 0.0 0.0 4.8 0.0 0.0 0.0 0.0
60.15 15.92 1.6 15.92 0.0 0.0 6.41 0.0 0.0 0.0 0.0
60.12 15.93 0.0 15.93 0.0 0.0 8.02 0.0 0.0 0.0 0.0
68.43 4.96 3.57 11.8 0.0 9.6 0.0 0.0 0.0 0.0 0.0
68.34 4.93 3.59 11.87 0.0 9.58 0.0 0.0 0.0 0.0 0.0
67.29 4.0 0.0 6.37 0.0 19.67 0.0 0.0 1.28 0.0 0.0
63.7 11.4 0.0 15.9 8.0 0.0 0.0 0.0 0.0 0.0 0.0
64.0 12.0 0.0 14.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 12.5 0.0 14.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
66.26 12.24 10.51 0.0 10.89 0.0 0.0 0.0 0.0 0.0 0.0
61.52 12.05 11.01 0.0 15.32 0.0 0.0 0.0 0.0 0.0 0.0
65.63 15.82 10.4 0.0 8.04 0.0 0.0 0.0 0.0 0.0 0.0
65.7 12.13 10.42 0.0 10.75 0.9 0.0 0.0 0.0 0.0 0.0
48.05 23.29 0.0 0.0 28.66 0.0 0.0 0.0 0.0 0.0 0.0
46.93 18.64 5.47 0.0 22.81 0.0 6.15 0.0 0.0 0.0 0.0
54.18 16.87 0.0 0.0 28.95 0.0 0.0 0.0 0.0 0.0 0.0
53.76 17.74 17.28 0.0 11.22 0.0 0.0 0.0 0.0 0.0 0.0
50.58 17.76 17.3 3.13 11.23 0.0 0.0 0.0 0.0 0.0 0.0
44.78 19.8 29.99 5.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.63 16.1 29.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
48.21 22.1 5.74 0.0 23.95 0.0 0.0 0.0 0.0 0.0 0.0
65.19 11.13 0.67 9.82 0.0 0.14 10.93 0.0 0.05 0.01 0.0
65.73 11.12 1.37 8.32 0.0 0.55 10.34 0.0 0.07 0.18 0.0
68.85 9.96 2.05 4.96 5.1 0.0 7.98 0.0 0.99 0.0 0.0
62.62 6.8 3.03 11.22 1.9 0.0 12.47 0.0 0.23 0.0 0.0
66.05 8.13 3.0 10.01 0.0 0.0 10.01 0.0 0.0 0.0 0.0
66.49 9.38 2.51 11.6 0.04 0.0 6.37 0.0 1.23 0.0 0.0
67.2 10.15 1.09 13.31 1.75 0.0 5.23 0.0 0.27 0.0 0.0
65.15 11.2 1.88 11.22 1.21 0.0 7.96 0.0 0.26 0.0 0.0
66.22 7.32 1.64 0.26 15.42 7.74 0.0 0.0 0.08 0.0 0.0
70.8 12.25 5.64 0.0 3.69 3.0 0.0 0.0 0.0 0.0 1.91
71.02 12.62 5.11 0.0 4.24 2.0 0.0 0.0 0.0 0.0 3.69
71.17 12.55 5.17 0.0 3.94 1.92 0.0 0.0 0.0 0.0 3.89
70.44 12.21 5.14 0.0 3.67 4.09 0.0 0.0 0.0 0.0 3.13
70.22 12.06 5.37 0.0 3.86 3.6 0.0 0.0 0.0 0.0 3.54
70.39 11.77 5.57 0.0 3.99 3.5 0.0 0.0 0.0 0.0 3.42
69.83 11.33 6.15 0.0 5.82 1.79 0.0 0.0 0.0 0.0 4.58
71.05 11.61 5.81 0.0 5.28 0.95 0.0 0.0 0.0 0.0 4.28
69.0 11.61 6.31 0.0 6.01 2.29 0.0 0.0 0.0 0.0 3.6
64.5 14.4 0.0 13.7 2.3 5.1 0.0 0.0 0.0 0.0 0.0
60.0 15.0 0.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0
67.0 13.0 0.0 14.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0
60.08 16.91 0.0 16.91 0.0 6.1 0.0 0.0 0.0 0.0 0.0
60.22 16.85 0.0 16.85 0.0 6.08 0.0 0.0 0.0 0.0 0.0
72.3 6.0 0.0 13.8 7.9 0.0 0.0 0.0 0.0 0.0 0.0
73.0 5.0 0.0 12.0 4.0 0.0 0.0 0.0 2.0 0.0 4.0
67.3 9.0 0.0 17.0 4.7 0.0 0.0 0.0 2.0 0.0 0.0
67.8 8.0 0.0 16.0 3.6 0.0 0.0 0.0 1.5 0.0 3.1
75.0 2.0 0.0 15.0 6.0 0.0 0.0 0.0 2.0 0.0 0.0
74.3 5.8 0.0 18.0 1.5 0.0 0.0 0.0 0.0 0.0 0.4
74.0 7.0 0.0 17.5 0.5 0.0 0.0 0.0 1.0 0.0 0.0
69.05 12.24 9.39 0.0 1.67 3.88 0.0 0.0 0.0 0.95 1.1
68.67 12.61 8.7 0.0 1.34 5.15 0.0 0.0 0.0 0.71 1.1
68.23 12.97 9.43 0.0 1.68 3.89 0.0 0.0 0.0 0.96 1.11
67.3 14.33 9.45 0.0 1.69 3.91 0.0 0.0 0.0 0.48 1.11
64.82 13.97 0.0 14.0 2.46 4.66 0.0 0.0 0.0 0.0 0.0
63.68 11.44 0.0 15.92 7.96 0.0 0.0 0.0 0.0 0.0 0.0
64.0 12.0 0.0 14.0 8.0 2.0 0.0 0.0 0.0 0.0 0.0
66.0 13.0 0.0 14.0 2.0 5.0 0.0 0.0 0.0 0.0 0.0
53.85 20.0 0.0 16.78 1.46 6.0 0.0 0.0 0.0 0.0 0.0
65.0 9.86 0.0 20.0 0.0 5.14 0.0 0.0 0.0 0.0 0.0
56.57 19.0 0.0 18.04 2.44 2.0 0.0 0.0 0.2 0.0 0.0
70.02 8.0 0.0 16.23 4.47 0.0 0.0 0.0 0.0 0.0 0.0
77.08 2.0 0.11 8.77 11.52 0.0 0.0 0.0 0.05 0.0 0.14
68.61 12.67 5.59 0.0 5.25 2.23 0.0 0.0 0.0 0.0 3.59
65.68 12.44 6.31 0.0 7.26 5.5 0.0 0.0 0.0 0.0 0.03
57.28 7.82 0.0 13.64 6.42 11.13 0.0 0.0 3.71 0.0 0.0
54.56 9.91 0.0 13.81 6.21 11.51 0.0 0.0 4.0 0.0 0.0
52.66 11.91 0.0 13.81 6.31 11.21 0.0 0.0 4.1 0.0 0.0
50.36 14.01 0.0 13.91 6.31 11.11 0.0 0.0 4.3 0.0 0.0
48.75 16.12 0.0 13.21 6.21 11.21 0.0 0.0 4.5 0.0 0.0
45.95 17.82 0.0 14.11 6.11 11.61 0.0 0.0 4.4 0.0 0.0
44.19 19.74 0.0 14.03 6.21 11.52 0.0 0.0 4.31 0.0 0.0
55.91 15.93 0.0 13.23 6.11 4.21 0.0 0.0 4.61 0.0 0.0
54.11 15.93 0.0 13.23 6.01 6.11 0.0 0.0 4.61 0.0 0.0
51.9 16.0 0.0 13.3 6.1 8.0 0.0 0.0 4.7 0.0 0.0
50.1 15.93 0.0 13.33 6.11 9.92 0.0 0.0 4.61 0.0 0.0
48.6 16.06 0.0 13.15 6.22 11.45 0.0 0.0 4.52 0.0 0.0
46.69 16.13 0.0 13.33 6.11 13.33 0.0 0.0 4.41 0.0 0.0
45.23 16.15 0.0 13.14 6.12 15.05 0.0 0.0 4.31 0.0 0.0
52.85 16.02 0.0 9.11 6.21 11.31 0.0 0.0 4.5 0.0 0.0
51.05 16.12 0.0 10.91 6.21 11.21 0.0 0.0 4.5 0.0 0.0
48.45 16.02 0.0 13.31 6.11 11.51 0.0 0.0 4.6 0.0 0.0
45.34 16.22 0.0 15.52 6.61 11.71 0.0 0.0 4.6 0.0 0.0
44.64 15.92 0.0 17.22 6.21 11.81 0.0 0.0 4.2 0.0 0.0
43.33 16.25 0.0 18.96 6.22 11.13 0.0 0.0 4.11 0.0 0.0
42.29 16.53 0.0 20.84 6.41 10.22 0.0 0.0 3.71 0.0 0.0
53.36 15.75 0.0 13.14 6.02 10.83 0.0 0.0 0.9 0.0 0.0
51.1 15.93 0.0 12.93 6.11 11.22 0.0 0.0 2.71 0.0 0.0
41.94 17.42 0.0 14.61 7.21 12.31 0.0 0.0 6.51 0.0 0.0
44.39 16.33 0.0 13.33 6.41 11.82 0.0 0.0 7.72 0.0 0.0
42.89 16.33 0.0 13.33 6.41 11.62 0.0 0.0 9.42 0.0 0.0
41.74 16.62 0.0 13.31 6.31 11.11 0.0 0.0 10.91 0.0 0.0
52.2 16.1 0.0 13.1 2.6 11.4 0.0 0.0 4.6 0.0 0.0
49.4 15.83 0.0 13.53 4.61 11.72 0.0 0.0 4.91 0.0 0.0
48.85 16.22 0.0 13.11 6.21 11.11 0.0 0.0 4.5 0.0 0.0
45.55 16.32 0.0 13.21 9.71 10.91 0.0 0.0 4.3 0.0 0.0
43.89 16.33 0.0 13.03 11.72 10.82 0.0 0.0 4.21 0.0 0.0
42.33 16.35 0.0 13.04 13.64 10.63 0.0 0.0 4.01 0.0 0.0
98.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0
50.0 25.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
50.0 25.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0
51.0 0.0 0.0 28.9 0.0 20.1 0.0 0.0 0.0 0.0 0.0
58.04 0.0 0.0 29.07 0.0 12.89 0.0 0.0 0.0 0.0 0.0
72.0 3.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.0 7.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.73 11.73 4.58 0.0 2.56 1.92 0.0 0.0 0.0 6.73 0.0
70.1 2.95 0.0 0.0 0.0 18.05 0.0 0.0 0.0 8.86 0.0
61.51 3.79 0.02 0.0 0.02 24.78 0.0 0.0 0.0 9.83 0.0
62.45 3.83 0.0 0.0 0.0 23.76 0.0 0.0 0.0 9.89 0.0
8.3 33.0 58.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0 31.79 56.55 0.0 3.66 0.0 0.0 0.0 0.0 0.0 0.0
14.81 29.44 52.36 0.0 3.39 0.0 0.0 0.0 0.0 0.0 0.0
8.0 30.4 54.1 0.0 3.5 0.0 4.0 0.0 0.0 0.0 0.0
61.41 9.42 12.15 0.2 13.31 0.0 1.57 0.0 0.06 0.0 0.0
62.83 10.82 7.05 0.02 16.91 0.0 0.0 0.0 0.06 0.0 0.0
66.69 13.79 1.16 0.02 16.31 0.0 0.0 0.0 0.08 0.0 0.0
66.54 8.39 22.47 0.01 0.26 0.0 0.0 0.0 0.05 0.0 0.0
62.1 9.0 7.0 14.4 5.6 0.0 0.0 0.0 1.9 0.0 0.0
59.46 11.01 7.31 14.41 6.01 0.0 0.0 0.0 1.8 0.0 0.0
67.0 7.1 4.0 13.6 6.4 0.0 0.0 0.0 1.9 0.0 0.0
62.64 14.71 0.0 14.52 2.6 2.08 0.0 0.0 0.0 3.45 0.0
61.61 14.98 0.0 14.8 2.68 1.27 0.0 0.0 0.0 4.66 0.0
60.18 15.42 0.0 15.25 2.82 0.08 0.0 0.0 0.0 6.25 0.0
58.36 15.46 0.06 16.05 2.99 0.0 0.0 0.0 0.0 4.99 0.0
73.8 8.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 3.0 0.0
69.19 9.61 0.08 14.53 0.06 5.69 0.0 0.0 0.35 0.45 0.0
70.02 9.18 0.07 14.45 0.03 5.63 0.0 0.0 0.35 0.23 0.0
69.74 9.54 0.07 14.58 0.03 5.64 0.0 0.0 0.36 0.0 0.0
62.82 12.42 0.07 19.21 0.08 5.18 0.0 0.0 0.18 0.0 0.0
62.82 12.19 0.06 19.59 0.08 5.04 0.0 0.0 0.18 0.0 0.0
56.53 13.91 0.16 21.83 0.03 6.8 0.0 0.0 0.7 0.0 0.0
62.74 12.32 0.06 18.81 1.73 4.13 0.0 0.0 0.17 0.0 0.0
69.42 9.42 0.03 14.17 0.02 6.77 0.0 0.0 0.14 0.0 0.0
62.76 11.98 0.06 18.2 1.73 5.05 0.0 0.0 0.18 0.0 0.0
68.72 8.92 0.07 14.59 0.02 6.61 0.0 0.0 1.03 0.0 0.0
69.02 8.85 0.07 14.37 1.61 5.69 0.0 0.0 0.35 0.0 0.0
69.31 8.87 0.08 14.35 0.85 6.5 0.0 0.0 0.0 0.0 0.0
66.93 9.89 0.05 16.46 1.48 5.12 0.0 0.0 0.04 0.0 0.0
71.3 8.07 0.05 12.98 4.33 3.17 0.0 0.0 0.07 0.0 0.0
68.37 8.58 0.02 13.88 0.02 8.43 0.0 0.0 0.65 0.0 0.0
56.89 13.2 0.15 20.61 1.7 6.72 0.0 0.0 0.69 0.0 0.0
70.36 8.82 0.07 14.7 0.02 5.8 0.0 0.0 0.18 0.0 0.0
70.07 8.84 0.07 15.09 0.02 5.86 0.0 0.0 0.006866 0.0 0.0
71.16 8.2 0.05 12.86 4.5 3.13 0.0 0.0 0.07 0.0 0.0
68.0 9.17 0.03 14.13 4.24 4.26 0.0 0.0 0.14 0.0 0.0
61.6 9.31 12.44 0.21 13.82 0.0 1.02 0.0 0.4 0.0 0.0
62.03 9.59 12.42 0.24 13.57 0.0 1.12 0.0 0.35 0.0 0.0
61.51 9.37 12.04 0.24 13.71 0.0 1.13 0.0 0.35 0.0 0.0
61.23 9.58 12.68 0.22 12.89 0.0 1.03 0.0 0.37 0.0 0.0
62.21 9.13 12.68 0.23 13.87 0.0 1.02 0.0 0.35 0.0 0.0
61.29 9.36 11.64 0.4 13.9 0.0 0.99 0.0 0.26 0.0 0.0
61.59 9.23 11.98 0.25 14.4 0.0 0.94 0.0 0.3 0.0 0.0
60.77 10.25 12.28 0.4 13.8 0.0 1.13 0.0 0.28 0.0 0.0
42.0 4.0 0.0 0.0 0.0 30.0 0.0 0.0 4.0 0.0 20.0
59.0 0.0 0.0 25.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0
64.17 11.83 0.0 11.95 5.9 6.0 0.0 0.0 0.0 0.0 0.0
64.08 11.92 0.0 11.78 4.53 6.04 0.0 0.0 0.0 0.0 1.5
64.06 11.94 0.0 11.88 2.98 6.01 0.0 0.0 0.0 0.0 2.98
64.1 11.97 0.0 11.84 1.52 5.96 0.0 0.0 0.0 0.0 4.46
63.9 11.94 0.0 11.96 0.03 5.92 0.0 0.0 0.0 0.0 6.09
60.0 20.0 10.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 20.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 10.0
54.62 0.0 22.08 5.99 7.68 0.0 0.0 0.0 7.89 1.74 0.0
73.82 0.0 11.19 14.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.98 0.0 9.81 14.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.72 0.0 13.99 14.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.6 0.0 12.1 14.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.67 11.11 0.0 22.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.3 11.7 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.1 13.2 13.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.5 15.0 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.5 20.1 20.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56.4 21.7 21.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
47.9 25.7 26.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
45.3 27.1 27.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42.7 28.4 28.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
40.5 29.6 29.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
35.2 32.3 32.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.77 5.91 24.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.47 8.91 21.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.67 11.81 18.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.6 14.8 15.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.8 17.7 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
35.2 19.6 45.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
36.3 22.2 41.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
35.6 28.4 36.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.66 16.67 0.0 16.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 12.5 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.0 10.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
49.8 0.0 41.68 0.0 8.52 0.0 0.0 0.0 0.0 0.0 0.0
50.55 0.0 25.08 0.0 24.37 0.0 0.0 0.0 0.0 0.0 0.0
50.2 0.0 16.7 0.0 33.1 0.0 0.0 0.0 0.0 0.0 0.0
50.1 0.0 14.2 0.0 35.7 0.0 0.0 0.0 0.0 0.0 0.0
48.94 0.0 13.77 0.0 37.29 0.0 0.0 0.0 0.0 0.0 0.0
53.1 0.0 7.68 0.0 39.22 0.0 0.0 0.0 0.0 0.0 0.0
0.3 0.0 36.7 0.0 10.8 0.0 0.0 0.0 0.0 52.2 0.0
0.3 0.0 23.9 0.0 20.4 0.0 0.0 0.0 0.0 55.4 0.0
0.3 0.0 11.91 0.0 32.03 0.0 0.0 0.0 0.0 55.76 0.0
68.0 12.2 0.0 0.0 11.0 1.7 0.0 0.0 0.0 0.0 7.1
67.8 13.5 0.0 0.0 8.0 2.3 0.0 0.0 0.0 0.0 8.4
66.8 12.5 1.3 0.0 10.0 2.9 0.0 0.0 0.0 0.0 6.5
66.7 13.0 2.5 0.0 12.0 0.8 0.0 0.0 0.0 0.0 5.0
65.7 12.5 3.8 0.0 12.0 3.0 0.0 0.0 0.0 0.0 3.0
66.5 13.0 1.8 0.0 9.0 3.3 0.0 0.0 0.0 0.0 6.4
64.4 13.0 1.0 0.0 11.5 3.1 0.0 0.0 0.0 0.0 5.0
65.0 13.0 6.0 0.0 8.0 3.5 0.0 0.0 0.0 0.0 3.0
66.8 13.2 5.0 0.0 7.2 4.0 0.0 0.0 0.0 0.0 3.8
66.0 13.2 5.0 0.0 10.0 3.6 0.0 0.0 0.0 0.0 0.0
63.6 6.8 0.0 18.2 9.1 2.3 0.0 0.0 0.0 0.0 0.0
69.27 11.54 9.33 0.0 3.24 5.63 0.0 0.0 0.0 0.0 0.85
69.88 12.49 9.57 0.0 0.0 5.77 0.0 0.0 0.0 0.0 0.87
70.79 11.79 4.76 0.0 3.31 5.77 0.0 0.0 0.0 0.0 0.87
69.62 12.41 8.32 0.0 1.65 5.74 0.0 0.0 0.0 0.0 0.87
68.32 12.54 9.36 0.0 3.25 5.37 0.0 0.0 0.0 0.0 0.43
68.75 12.74 8.2 0.0 2.48 5.7 0.0 0.0 0.0 0.0 0.82
68.97 12.42 8.32 0.0 1.82 6.22 0.0 0.0 0.0 0.0 0.87
70.45 12.53 8.3 0.0 1.65 4.78 0.0 0.0 0.0 0.0 0.87
69.79 11.71 9.47 0.0 0.82 5.72 0.0 0.0 0.0 0.0 0.48
64.82 11.57 1.18 12.87 4.91 0.47 0.0 0.0 3.5 0.46 0.0
61.74 13.16 1.2 13.17 5.02 0.48 0.0 0.0 3.58 1.43 0.0
64.45 13.25 2.36 16.12 1.64 0.48 0.0 0.0 1.48 0.0 0.0
65.43 12.09 0.0 15.89 4.69 1.22 0.0 0.0 0.0 0.46 0.0
64.62 11.42 0.0 14.84 4.82 4.09 0.0 0.0 0.0 0.0 0.0
63.73 12.41 1.16 15.69 4.86 0.47 0.0 0.0 1.46 0.0 0.0
70.97 8.16 0.0 10.33 4.61 3.68 0.0 0.0 2.04 0.0 0.0
66.34 12.78 0.0 15.53 3.25 1.88 0.0 0.0 0.0 0.0 0.0
66.52 11.39 0.0 15.29 4.83 0.37 0.0 0.0 1.38 0.0 0.0
65.62 13.53 0.0 16.43 3.26 0.94 0.0 0.0 0.0 0.0 0.0
58.0 9.7 0.4 20.5 10.4 0.0 0.0 0.0 0.5 0.0 0.0
60.0 11.5 0.3 18.5 8.2 0.0 0.0 0.0 1.5 0.0 0.0
60.5 9.1 0.4 21.2 8.5 0.0 0.0 0.0 0.3 0.0 0.0
62.0 10.5 0.0 20.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0
57.0 11.0 0.4 22.0 9.6 0.0 0.0 0.0 0.0 0.0 0.0
58.0 9.7 0.4 20.5 10.4 0.0 0.0 0.0 0.5 0.0 0.0
59.0 10.0 0.4 20.5 9.6 0.0 0.0 0.0 0.5 0.0 0.0
60.5 9.0 0.8 18.8 9.7 0.0 0.0 0.0 1.2 0.0 0.0
60.0 7.8 0.4 20.0 10.8 0.0 0.0 0.0 1.0 0.0 0.0
61.68 12.33 7.96 0.1 17.89 0.0 0.0 0.0 0.0 0.0 0.0
60.02 13.36 11.09 0.1 15.43 0.0 0.0 0.0 0.0 0.0 0.0
57.9 11.97 11.86 0.1 18.17 0.0 0.0 0.0 0.0 0.0 0.0
65.82 9.02 0.57 16.29 4.79 0.65 0.0 0.0 2.73 0.0 0.0
64.52 10.57 0.58 16.03 4.83 0.65 0.0 0.0 2.69 0.0 0.0
64.61 11.13 8.65 0.2 11.49 0.0 1.33 0.0 0.06 0.0 0.0
66.66 13.28 0.0 0.25 12.85 0.0 6.96 0.0 0.0 0.0 0.0
66.31 13.16 1.18 0.22 12.49 0.0 6.64 0.0 0.0 0.0 0.0
82.5 1.82 0.0 5.0 0.0 10.68 0.0 0.0 0.0 0.0 0.0
74.05 0.62 7.93 8.2 0.0 0.09 0.0 0.0 5.4 0.0 1.04
63.96 11.12 1.12 10.16 0.0 0.9 10.54 0.0 0.67 0.0 0.0
74.96 5.85 2.36 5.34 0.0 7.61 0.0 0.0 1.41 0.0 0.86
75.64 5.09 0.0 3.14 0.0 11.19 0.0 0.0 4.14 0.0 0.0
71.88 3.79 0.0 5.2 0.0 14.81 0.0 0.0 2.74 0.0 0.0
71.51 12.39 5.2 0.0 3.88 1.96 0.0 0.0 0.0 0.0 3.72
71.33 11.65 5.39 0.0 4.3 1.78 0.0 0.0 0.0 0.0 4.03
70.5 11.91 5.64 0.0 3.69 3.96 0.0 0.0 0.0 0.0 2.91
70.03 12.01 5.49 0.0 3.98 3.65 0.0 0.0 0.0 0.0 3.13
70.43 11.57 5.51 0.0 4.14 3.27 0.0 0.0 0.0 0.0 3.7
71.19 11.59 5.44 0.0 5.02 1.55 0.0 0.0 0.0 0.0 3.86
69.31 11.6 6.19 0.0 5.78 2.2 0.0 0.0 0.0 0.0 3.54
66.22 12.25 10.47 0.0 10.85 0.0 0.0 0.0 0.0 0.0 0.0
68.37 7.88 5.8 0.0 15.06 0.35 0.0 0.0 0.0 0.0 0.0
67.87 7.75 7.8 0.0 14.62 0.61 0.0 0.0 0.0 0.0 0.0
68.58 7.97 5.82 0.0 14.21 0.8 0.0 0.0 0.0 0.0 0.0
68.61 7.92 5.82 0.0 14.06 0.97 0.0 0.0 0.0 0.0 0.0
68.69 7.87 5.83 0.0 13.78 1.15 0.0 0.0 0.0 0.0 0.0
63.16 10.88 5.54 0.04 16.56 0.0 2.0 0.0 0.07 0.0 0.0
64.21 11.27 5.15 0.04 15.83 0.0 1.66 0.0 0.07 0.0 0.0
